"1","What part of the way did crews race across northern Nevada?","Humboldt River "
"2","What feat has never been duplicated in Utah?","Railroading "
"3","How many miles of track did the crews lay in a single day?","10 "
"4","Where was CP s endoftrack located?","Corinne, Utah "
"5","When was the first attempt made?","April 27, 1869 "
"6","When did the railroads try again?","The next day "
"7","When did crews of Irish, African American, Chinese, Native American, Mexican, French Indiana set out to achieve the impossible?","7 15 AM "
"8","How many pounds did individual rails weigh?","560 pounds "
"9","How high was a locomotive operated over the new track?","40 mph "
"10","When did the railroads meet at Promontory Summit?","May 10, 1869 "
"11","Along with The Jupiter, Union Pacific 440 119 and Central Pacific 440 60, what was the name of the photo taken?","Couplertocoupler "
"12","What did the railroads do in Utah?","Central Pacific s rôle in the annals of history more or less fades away following "
"13","What was the name of the milestone in American history?","Milestone "
"14","Where was one of the last notable projects completed as an independent system?","Oakland San Francisco "
"15","When was the Southern Pacific swept up into the new Southern Pacific?","April 1, 1885 "
"16","When was the fabled corporation dissolved?","June 30, 1959 "
"17","Who was the successor of CP?","Union Pacific "
